,index,name,id,mean_shear,time_before_tcg,mean_shear_hu,time_before_hu,lat,final_inten,mean_shear_max,time_ts_max,mean_shear_cat1,time_ts_cat1,E_MPI,distance
157,20,2018_HECTOR,"['ep102018', 'EP_10']",9.577786,12,10.278474333333332,36,13.0,135.0,8.707555153846153,156,9.696305333333331,36,79.34953368102222,1387.4097743851257
158,9,2019_KIKO,"['ep132019', 'EP_13']",7.203330000000001,12,8.89814375,48,15.9,115.0,9.854537000000002,84,8.61240025,48,78.87357096605216,774.7186076525043
159,2,2020_DOUGLAS,"['ep082020', 'EP_08']",10.266012000000002,24,8.132282499999999,48,13.5,115.0,8.3520265,96,9.575497,48,72.87068264844326,1595.428392813812
160,14,2020_GENEVIEVE,"['ep122020', 'EP_12']",10.213365,12,9.9985805,24,11.8,115.0,8.938201249999999,48,9.8192755,24,83.22369277191551,469.4304318090284
161,6,2000_ISAAC,"['al132000', 'AL_13']",8.862855,12,7.640274666666666,36,12.3,120.0,10.403453733333327,180,8.393609999999999,36,84.10613118600949,508.8432064911655
162,11,2000_KEITH,"['al152000', 'AL_15']",6.583010999999999,24,6.787495,24,17.4,120.0,6.091181199999999,60,6.583010999999999,24,96.21571465609068,148.92577412492955
163,7,2001_FELIX,"['al072001', 'AL_07']",10.11818075,96,15.487984000000004,36,18.6,100.0,15.422248615384614,156,9.843818666666666,36,82.1808651373462,1581.5425154127906
164,11,2002_ISIDORE,"['al102002', 'AL_10']",9.05524,84,8.835386999999999,36,17.1,110.0,9.5207245,168,8.108502333333332,36,94.69377246298986,306.94068770824674
165,8,2003_ISABEL,"['al132003', 'AL_13']",8.360800999999999,12,6.757483666666665,36,13.9,145.0,8.700653916666665,144,7.856457999999997,36,80.40254488041003,1102.0281943061837
166,14,2003_FABIAN,"['al102003', 'AL_10']",9.150506,24,7.113804666666667,36,15.0,125.0,8.027904099999997,120,8.886508000000001,36,83.01016070040919,1239.125424358791
167,3,2004_JEANNE,"['al112004', 'AL_11']",9.5423065,24,9.403143777777776,54,16.4,105.0,10.22584768,300,9.487921555555554,54,81.86601589934149,0.0
168,11,2004_CHARLEY,"['al032004', 'AL_03']",7.898422999999999,24,7.841452333333334,36,12.9,130.0,10.858184777777778,108,7.998376,36,86.37895676556766,194.5911216279778
169,12,2004_FRANCES,"['al062004', 'AL_06']",7.934665499999999,24,5.102027999999999,24,11.5,125.0,7.331023499999999,168,7.934665499999999,24,86.81997538799678,1596.3083605905545
170,13,2004_KARL,"['al122004', 'AL_12']",8.140294,12,4.771140333333332,36,11.2,125.0,7.5514869,120,6.0270383333333335,36,85.91497611768742,1027.1761109807471
171,1,2005_EMILY,"['al052005', 'AL_05']",6.046621999999999,24,8.070098000000002,48,11.0,140.0,9.42585744,150,7.068088250000001,48,88.77081723870256,1056.664057479948
172,4,2005_BETA,"['al272005', 'AL_27']",7.486402999999999,12,7.5276049999999985,48,11.0,100.0,7.028821,84,7.487547499999999,48,93.76670640359288,195.0399686734888
173,11,2005_DENNIS,"['al042005', 'AL_04']",9.476307,24,8.958484333333333,36,13.0,130.0,10.59391125,96,8.892612000000002,36,82.92628378865317,224.05181512981594
174,21,2005_WILMA,"['al252005', 'AL_25']",6.792835999999999,36,6.886685000000001,36,16.9,160.0,6.717012875,96,6.792835999999999,36,91.30496320531849,153.45206349766403
175,12,2007_FELIX,"['al062007', 'AL_06']",6.712720999999998,12,5.6779404,30,12.1,150.0,6.076309636363636,66,5.6928952,30,85.88788636654446,345.8146143149699
176,5,2008_PALOMA,"['al172008', 'AL_17']",6.882106999999998,12,7.355167,24,14.8,125.0,13.22212833333333,72,6.887829499999999,24,91.2782944495316,137.48147244634427
177,7,2008_IKE,"['al092008', 'AL_09']",7.5070039999999985,12,7.348452599999999,60,17.3,125.0,8.4641875,72,7.088422199999999,60,79.84426831405676,1680.22866324159
178,9,2008_GUSTAV,"['al072008', 'AL_07']",7.693175999999998,12,9.1203675,24,15.1,135.0,8.77486584,150,8.818601,24,93.30794697703024,321.91651920903354
179,5,2009_FRED,"['al072009', 'AL_07']",10.347652999999998,12,8.8815485,24,11.7,105.0,9.83510775,48,9.3912325,24,76.04283128169422,581.6830992516755
180,10,2010_KARL,"['al132010', 'AL_13']",6.637184,24,7.082436888888889,54,18.1,110.0,8.537969599999998,90,6.8828700000000005,54,,
181,15,2010_JULIA,"['al122010', 'AL_12']",9.554133,12,6.065696999999999,48,13.1,120.0,8.471545,84,7.051492999999999,48,79.63884152939718,395.77225305915806
182,12,2011_OPHELIA,"['al162011', 'AL_16']",10.68261,24,13.320894444444445,216,12.5,120.0,13.616980833333336,288,12.937402166666663,216,87.1038316495254,1668.639800486737
183,18,2011_RINA,"['al182011', 'AL_18']",8.384454,48,11.6771805,24,16.0,100.0,12.526113374999998,96,8.453124,24,96.97721009243308,219.11787791359635
184,18,2012_SANDY,"['al182012', 'AL_18']",6.875239999999998,24,10.866874500000002,48,12.7,100.0,16.446108533333334,90,7.529512499999999,48,99.57537605112876,448.1024952966029
185,1,2014_GONZALO,"['al082014', 'AL_08']",6.227071499999999,24,7.932758,24,16.4,125.0,9.706914666666668,126,6.227071499999999,24,85.13924782912426,470.4469700853971
186,7,2014_EDOUARD,"['al062014', 'AL_06']",6.921274333333334,36,13.630536799999998,60,17.2,105.0,12.535746249999995,144,9.7892896,60,78.92210139216861,1470.478306723019
187,7,2016_GASTON,"['al072016', 'AL_07']",9.681554,36,10.84036025,48,12.0,105.0,10.365964999999996,180,9.8368245,48,77.86101346412437,596.4358846296075
188,3,2017_IRMA,"['al112017', 'AL_11']",5.422488000000001,12,5.4869615,24,16.2,155.0,7.049585499999999,168,5.6616885,24,79.36421383591045,587.1220353128082
189,8,2017_HARVEY,"['al092017', 'AL_09']",7.009528,36,8.449387931034481,174,13.0,115.0,9.40172375,240,8.534949172413793,174,85.13052728352959,939.2088015749105
190,14,2017_JOSE,"['al122017', 'AL_12']",10.839279333333332,36,8.811225333333331,36,12.0,135.0,10.454812111111112,108,10.839279333333332,36,87.13304991177365,1591.7231657725263
191,15,2017_MARIA,"['al152017', 'AL_15']",7.023261999999999,12,11.2247215,24,12.2,150.0,8.322396666666666,90,9.221465,24,89.87827833164198,763.795832396114
192,1,2019_DORIAN,"['al052019', 'AL_05']",9.406111,12,7.200786666666665,108,10.6,160.0,7.861163166666667,216,7.182644222222223,108,89.29092520988948,799.6158008546663
193,9,2020_IOTA,"['al312020', 'AL_31']",7.952595999999999,36,7.025805333333332,36,14.0,135.0,6.267892,96,7.952595999999999,36,100.18538824682868,321.83161681261237
194,16,2020_ETA,"['al292020', 'AL_29']",6.4388039999999975,12,5.127207000000001,36,14.9,130.0,5.5024504,60,5.363991333333334,36,98.65723635683578,361.3835115948159
195,24,2020_TEDDY,"['al202020', 'AL_20']",8.8884155,48,7.985404999999999,48,12.9,120.0,9.813044333333332,144,8.8884155,48,83.9469636065431,1402.4622786631874
