,index,name,id,mean_shear,time_before_tcg,mean_shear_hu,time_before_hu,lat,final_inten,mean_shear_max,time_ts_max,mean_shear_cat1,time_ts_cat1,mean_shear_cat1_65,time_ts_cat1_65,E_MPI,distance
185,1,2014_GONZALO,"['al082014', 'AL_08']",6.227071499999999,24,7.932758,24,16.4,125.0,14.418356451612905,186,7.07991475,48,6.072055333333332,36,85.13924782912426,470.4469700853971
186,7,2014_EDOUARD,"['al062014', 'AL_06']",6.921274333333334,36,13.630536799999998,60,17.2,105.0,13.804136048780489,246,11.114563375,96,9.7892896,60,78.92210139216861,1470.478306723019
187,7,2016_GASTON,"['al072016', 'AL_07']",9.681554,36,10.84036025,48,12.0,105.0,12.46429617021276,282,9.863910999999996,72,9.807143799999997,60,77.86101346412437,596.4358846296075
188,3,2017_IRMA,"['al112017', 'AL_11']",5.422488000000001,12,5.4869615,24,16.2,155.0,10.208987789473683,342,5.465470333333333,36,5.422488000000001,12,79.36421383591045,587.1220353128082
189,8,2017_HARVEY,"['al092017', 'AL_09']",7.009528,36,8.449387931034481,174,13.0,115.0,11.68783865625,384,8.2025548,210,8.091970666666668,72,85.13052728352959,939.2088015749105
190,14,2017_JOSE,"['al122017', 'AL_12']",10.839279333333332,36,8.811225333333331,36,12.0,135.0,14.601126886075946,474,10.016663599999998,60,10.016663599999998,60,87.13304991177365,1591.7231657725263
191,15,2017_MARIA,"['al152017', 'AL_15']",7.023261999999999,12,11.2247215,24,12.2,150.0,13.904795333333333,378,9.824235,36,7.023261999999999,12,89.87827833164198,763.795832396114
192,1,2019_DORIAN,"['al052019', 'AL_05']",9.406111,12,7.200786666666665,108,10.6,160.0,12.723979580645164,372,7.4213191,120,8.8891785,24,89.29092520988948,799.6158008546663
193,9,2020_IOTA,"['al312020', 'AL_31']",7.952595999999999,36,7.025805333333332,36,14.0,135.0,6.34242505263158,114,7.489200666666664,72,7.393927399999998,60,100.18538824682868,321.83161681261237
194,16,2020_ETA,"['al292020', 'AL_29']",6.4388039999999975,12,5.127207000000001,36,14.9,130.0,13.23742746153846,312,5.363991333333334,36,6.4388039999999975,12,98.65723635683578,361.3835115948159
195,24,2020_TEDDY,"['al202020', 'AL_20']",8.8884155,48,7.985404999999999,48,12.9,120.0,14.622890878048782,246,8.43691025,96,8.408761,84,83.9469636065431,1402.4622786631874
